NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1464173,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1464173,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1169078,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1169078,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1169078,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1852790,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1852790,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1852790,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1550905,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1550905,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1550905,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1606956,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1606956,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1606956,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1162571,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1162571,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1162571,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1513558,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1513558,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1513558,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1790429,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1790429,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1790429,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1358918,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1358918,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1358918,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1128993,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1128993,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1128993,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1120591,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1120591,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1120591,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1238947,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1238947,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1238947,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1614486,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1614486,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1614486,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1182422,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1182422,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1182422,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1402317,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1402317,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1402317,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1498237,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1498237,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1498237,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1227104,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1227104,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1227104,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1664707,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1664707,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1664707,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1252989,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1252989,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1252989,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1762785,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1762785,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,258,CPI,Scale,100,,,
373737,1762785,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1874692,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1874692,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1874692,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1100203,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1100203,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1100203,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1791988,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1791988,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1791988,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1259259,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1259259,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1259259,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,222,CPI,Scale,50,,,
373737,1239647,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1239647,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,2-W,Scaled Score,Scale,212,CPI,Scale,25,,,
373737,1239647,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,216,CPI,Scale,25,,,
373737,1819400,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1819400,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1819400,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1932090,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1932090,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1932090,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1457784,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1457784,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1457784,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1792918,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1792918,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1792918,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1346810,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1346810,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1346810,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1752160,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100,,,
373737,1752160,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1752160,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1198887,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1198887,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1198887,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1578230,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1578230,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1578230,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,214,CPI,Scale,25,,,
373737,1630148,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,226,CPI,Scale,50,,,
373737,1630148,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1630148,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,232,CPI,Scale,75,,,
373737,1426250,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1426250,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1426250,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1567250,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1567250,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1567250,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1942511,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,244,CPI,Scale,100,,,
373737,1942511,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1942511,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1451666,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,268,CPI,Scale,100,,,
373737,1451666,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100,,,
373737,1451666,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1132037,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1132037,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1132037,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1525322,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1525322,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1525322,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1975968,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1975968,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1975968,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1386414,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1386414,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1386414,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1880642,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1880642,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1880642,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1755260,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1755260,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1755260,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1299182,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1299182,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1299182,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1482548,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1482548,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,264,CPI,Scale,100,,,
373737,1482548,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1390931,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,272,CPI,Scale,100,,,
373737,1390931,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,270,CPI,Scale,100,,,
373737,1390931,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1068650,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1068650,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,280,CPI,Scale,100,,,
373737,1068650,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1585641,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1585641,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,266,CPI,Scale,100,,,
373737,1585641,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,5-A,Scaled Score,Scale,260,CPI,Scale,100,,,
373737,1462092,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
373737,1462092,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,246,CPI,Scale,100,,,
373737,1462092,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1412823,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,224,CPI,Scale,50,,,
373737,1412823,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1412823,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1257228,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1257228,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1257228,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1077041,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,256,CPI,Scale,100,,,
373737,1077041,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1077041,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1761517,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1761517,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,242,CPI,Scale,100,,,
373737,1761517,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1592207,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1592207,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1592207,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,2-W,Scaled Score,Scale,218,CPI,Scale,25,,,
373737,1167300,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,240,CPI,Scale,100,,,
373737,1167300,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1167300,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1778847,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1778847,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1778847,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1832866,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1832866,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1832866,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1840425,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,250,CPI,Scale,100,,,
373737,1840425,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,230,CPI,Scale,75,,,
373737,1840425,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,234,CPI,Scale,75,,,
373737,1283402,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3-NI,Scaled Score,Scale,238,CPI,Scale,75,,,
373737,1283402,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,3-NI,Scaled Score,Scale,220,CPI,Scale,50,,,
373737,1283402,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,228,CPI,Scale,50,,,
373737,1413080,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,252,CPI,Scale,100,,,
373737,1413080,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,4-P,Scaled Score,Scale,248,CPI,Scale,100,,,
373737,1413080,missing,8,6/1/13,MCAS,MCAS Science,Science,8,Performance Level,Level,3-NI,Scaled Score,Scale,236,CPI,Scale,75,,,
373737,1163158,missing,8,4/1/13,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4-P,Scaled Score,Scale,254,CPI,Scale,100,,,
373737,1163158,missing,8,5/1/13,MCAS,MCAS Math,Math,8,Performance Level,Level,5-A,Scaled Score,Scale,262,CPI,Scale,100,,,
